Market,Status,Order ID,URL,Order Created,Delivery Date ,Dispensary Name,Dispensary Location,Stock Location,License Number,Product Name,Product Category,Batch #/SKU,Strain,THC,THC-A,Measure,Pull Number,Quantity,Unit Price Net,Stock Quantity,,Net Sales,Month,Quarter,Year
Cann,shipped,203986,https://app.leaf.trade/dashboard/vendor/204/orders/203986/,2/7/22,2/14/22,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,8,$12.00 ,1,,$96.00 ,2,1,2022
Cann,shipped,203986,https://app.leaf.trade/dashboard/vendor/204/orders/203986/,2/7/22,2/14/22,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2280 8087 9547 9127,,2.271,0,percent,2280 8087 9547 9127,4,$12.00 ,0,,$48.00 ,2,1,2022
Cann,shipped,203986,https://app.leaf.trade/dashboard/vendor/204/orders/203986/,2/7/22,2/14/22,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,6,$14.00 ,26,,$84.00 ,2,1,2022
Cann,shipped,203986,https://app.leaf.trade/dashboard/vendor/204/orders/203986/,2/7/22,2/14/22,Rise Illinois,Quincy - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,6,$14.00 ,1,,$84.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,16,$12.00 ,0,,$192.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,8,$12.00 ,0,,$96.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,16,$12.00 ,1,,$192.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,16,$12.00 ,15,,$192.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,8,$15.00 ,4,,$120.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,24,$14.00 ,26,,$336.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,12,$14.00 ,0,,$168.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,2709 7815 9573 8196,,5.737,0,percent,2709 7815 9573 8196,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,204837,https://app.leaf.trade/dashboard/vendor/204/orders/204837/,2/9/22,2/14/22,Nature's Care,West Loop - REC,CANN Vault,AUDO.000064,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,24,$14.00 ,1,,$336.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,36,$12.00 ,0,,$432.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,24,$12.00 ,0,,$288.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,32,$12.00 ,1,,$384.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,44,$12.00 ,15,,$528.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,24,$14.00 ,26,,$336.00 ,2,1,2022
Cann,shipped,204842,https://app.leaf.trade/dashboard/vendor/204/orders/204842/,2/9/22,2/14/22,Ascend IL(Chicago),Logan Square - MED,CANN Vault,280-000028-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,12,$14.00 ,1,,$168.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,52,$12.00 ,0,,$624.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,20,$12.00 ,0,,$240.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,36,$12.00 ,15,,$432.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,16,$15.00 ,4,,$240.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,60,$14.00 ,26,,$840.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,203937,https://app.leaf.trade/dashboard/vendor/204/orders/203937/,2/7/22,2/15/22,Rise Illinois,Village of Lake in the Hills - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,36,$14.00 ,1,,$504.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,40,$12.00 ,0,,$480.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,36,$12.00 ,0,,$432.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,16,$12.00 ,1,,$192.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,40,$12.00 ,15,,$480.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,12,$15.00 ,4,,$180.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,18,$14.00 ,26,,$252.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,2709 7815 9573 8196,,5.737,0,percent,2709 7815 9573 8196,6,$14.00 ,0,,$84.00 ,2,1,2022
Cann,shipped,203943,https://app.leaf.trade/dashboard/vendor/204/orders/203943/,2/7/22,2/15/22,Rise Illinois,Joliet - Colorado Ave - REC,CANN Vault,AUDO.000044,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,18,$14.00 ,1,,$252.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,36,$12.00 ,0,,$432.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,3663 3788 8498 7290,Skywalker #3,1.999,0,percent,3663 3788 8498 7290,32,$12.00 ,0,,$384.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,8,$12.00 ,1,,$96.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,12,$12.00 ,15,,$144.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,20,$15.00 ,4,,$300.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,42,$14.00 ,26,,$588.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,2709 7815 9573 8196,,5.737,0,percent,2709 7815 9573 8196,18,$14.00 ,0,,$252.00 ,2,1,2022
Cann,shipped,203976,https://app.leaf.trade/dashboard/vendor/204/orders/203976/,2/7/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,12,$14.00 ,1,,$168.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,24,$12.00 ,0,,$288.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,4,$12.00 ,0,,$48.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,28,$12.00 ,15,,$336.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,24,$15.00 ,4,,$360.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,30,$14.00 ,26,,$420.00 ,2,1,2022
Cann,shipped,203988,https://app.leaf.trade/dashboard/vendor/204/orders/203988/,2/7/22,2/15/22,Rise Illinois,Joliet - Rock Creek Blvd - MED,CANN Vault,280.000011-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,9498 8579 6788 9561,,4.999,0,percent,9498 8579 6788 9561,12,$14.00 ,"1,488",,$168.00 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,40,$0.01 ,0,,$0.40 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,40,$0.01 ,0,,$0.40 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,40,$0.01 ,1,,$0.40 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,40,$0.01 ,15,,$0.40 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"CANN 8oz  Social Tonic (6 Pack) 36mg - Yuzu Elderflower (36mg, case of 4)",Beverages,7260 7760 2777 7672,Skywalker #3,1.999,0,percent,7260 7760 2777 7672,80,$0.01 ,4,,$0.80 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,30,$0.01 ,26,,$0.30 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,30,$0.01 ,0,,$0.30 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,2709 7815 9573 8196,,5.737,0,percent,2709 7815 9573 8196,30,$0.01 ,0,,$0.30 ,2,1,2022
Cann,shipped,205205,https://app.leaf.trade/dashboard/vendor/204/orders/205205/,2/10/22,2/15/22,Rise Illinois,Niles - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,30,$0.01 ,1,,$0.30 ,2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,100,$12.00 ,0,,"$1,200.00 ",2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,3663 3788 8498 7290,Skywalker #3,1.999,0,percent,3663 3788 8498 7290,52,$12.00 ,0,,$624.00 ,2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,7803 9697 7732 5439,,1.867,0,percent,7803 9697 7732 5439,100,$12.00 ,1,,"$1,200.00 ",2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6413 1044 8886 4075,,,,percent,6413 1044 8886 4075,100,$12.00 ,15,,"$1,200.00 ",2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,9151 3819 0075 4155,,4.999,0,percent,9151 3819 0075 4155,24,$14.00 ,26,,$336.00 ,2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,7292 4574 7702 4827,Skywalker #3,5.605,0,percent,7292 4574 7702 4827,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,2709 7815 9573 8196,,5.737,0,percent,2709 7815 9573 8196,24,$14.00 ,0,,$336.00 ,2,1,2022
Cann,shipped,203921,https://app.leaf.trade/dashboard/vendor/204/orders/203921/,2/7/22,2/16/22,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,24,$14.00 ,1,,$336.00 ,2,1,2022
Cann,shipped,203958,https://app.leaf.trade/dashboard/vendor/204/orders/203958/,2/7/22,2/16/22,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,3732 0514 9370 0164,,1.999,0,percent,3732 0514 9370 0164,40,$12.00 ,0,,$480.00 ,2,1,2022
Cann,shipped,203958,https://app.leaf.trade/dashboard/vendor/204/orders/203958/,2/7/22,2/16/22,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,2294 6652 3576 4283,Skywalker #3,1.999,0,percent,2294 6652 3576 4283,20,$12.00 ,0,,$240.00 ,2,1,2022
