Name,Owner,Existing/New,"Order
Date",PO Number,Status,"Delivery
Date",total,parsed_formula,adj_total,hardcoded_unit_price_calc,variable,value,unit_price,dollar_val
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,10/21/20,900.12,"{'N': '12', 'R': '0.01', 'V': '0.01'}",900.0,12.0,GR - wholesale 6pk,15.0,12.0,180.0
Jenny's Dispensary North Las Vegas,Christy,New,0.0,0.0,Delivered,10/22/20,1441.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,GR - wholesale 6pk,40.0,12.0,480.0
The Apothecary Shoppe,Christy,Existing,0.0,0.0,Delivered,10/26/20,2016.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,GR - wholesale 6pk,28.0,12.0,336.0
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,10/28/20,1008.42,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,GR - wholesale 6pk,28.0,12.0,336.0
Mynt Downtown,Tyler,New,0.0,0.0,Delivered,10/28/20,2026.05,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2025.0,9.0,GR - wholesale 6pk,75.0,9.0,675.0
Mynt North,Tyler,New,0.0,0.0,Delivered,10/28/20,2026.05,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2025.0,9.0,GR - wholesale 6pk,75.0,9.0,675.0
NuWu,Tyler,Existing,0.0,0.0,Delivered,10/28/20,2641.5,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",2640.0,9.6,GR - wholesale 6pk,50.0,9.6,480.0
The Dispensary Reno,Tyler,New,0.0,0.0,Delivered,10/28/20,2026.05,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2025.0,9.0,GR - wholesale 6pk,75.0,9.0,675.0
Essence Durango,Christy,Existing,0.0,0.0,Delivered,10/29/20,1497.6,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1497.6,9.6,GR - wholesale 6pk,12.0,9.6,115.19999999999999
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,10/29/20,230.4,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",230.4,9.6,GR - wholesale 6pk,12.0,9.6,115.19999999999999
MedMen Paradise,Christy,Existing,0.0,0.0,Delivered,10/29/20,2880.0,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",2880.0,9.6,GR - wholesale 6pk,100.0,9.6,960.0
ShowGrow,Tyler,Existing,0.0,0.0,Delivered,10/29/20,1801.5,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,GR - wholesale 6pk,50.0,12.0,600.0
The Dispensary Henderson,Tyler,New,0.0,0.0,Delivered,10/30/20,2026.5,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2025.0,9.0,GR - wholesale 6pk,75.0,9.0,675.0
The Dispensary Las Vegas,Tyler,New,0.0,0.0,Delivered,10/30/20,2026.5,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2025.0,9.0,GR - wholesale 6pk,75.0,9.0,675.0
Essence Henderson,Tyler,Existing,0.0,0.0,Delivered,11/5/20,1843.2,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1843.2,9.6,GR - wholesale 6pk,24.0,9.6,230.39999999999998
Shango,Tyler,Existing,0.0,0.0,Delivered,11/5/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - wholesale 6pk,10.0,12.0,120.0
Oasis,Tyler,New,0.0,0.0,Delivered,11/9/20,577.68,"{'N': '12', 'R': '0.01', 'V': '0.01'}",576.0,12.0,GR - wholesale 6pk,16.0,12.0,192.0
Reef Dispensaries,Christy,New,0.0,0.0,Delivered,11/17/20,5040.0,"{'N': '10', 'R': '0.01', 'V': '0.01'}",5040.0,10.0,GR - wholesale 6pk,168.0,10.0,1680.0
Wallflower,Tyler,Existing,0.0,0.0,Delivered,11/20/20,1501.47,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1500.0,12.0,GR - wholesale 6pk,25.0,12.0,300.0
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,11/24/20,324.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",324.0,9.0,GR - wholesale 6pk,24.0,9.0,216.0
Essence Tropicana,Tyler,Existing,0.0,0.0,Delivered,11/24/20,756.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",756.0,9.0,GR - wholesale 6pk,36.0,9.0,324.0
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,11/24/20,864.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",864.0,9.0,GR - wholesale 6pk,36.0,9.0,324.0
Rise Spanish Springs,Tyler,Existing,0.0,0.0,Delivered,11/24/20,1080.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1080.0,9.0,GR - wholesale 6pk,36.0,9.0,324.0
Shango,Tyler,Existing,0.0,0.0,Delivered,11/24/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - wholesale 6pk,10.0,12.0,120.0
Green Cannabis,Tyler,New,0.0,0.0,Delivered,11/30/20,433.2,"{'N': '12', 'R': '0.01', 'V': '0.01'}",432.0,12.0,GR - wholesale 6pk,12.0,12.0,144.0
The Sanctuary Downtown Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,GR - wholesale 6pk,30.0,11.4,342.0
The Sanctuary North Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,GR - wholesale 6pk,30.0,11.4,342.0
The Source Henderson,Christy,New,0.0,0.0,Delivered,11/30/20,3456.0,"{'N': '7.2', 'R': '0.01', 'V': '0.01'}",3456.0,7.2,GR - wholesale 6pk,160.0,7.2,1152.0
The Source Rainbow,Christy,New,0.0,0.0,Delivered,11/30/20,3456.0,"{'N': '7.2', 'R': '0.01', 'V': '0.01'}",3456.0,7.2,GR - wholesale 6pk,160.0,7.2,1152.0
Thrive Southern Highlands,Christy,Existing,0.0,0.0,Delivered,11/30/20,1557.72,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1555.2,9.6,GR - wholesale 6pk,54.0,9.6,518.4
Thrive Reno,Christy,Existing,0.0,0.0,Delivered,12/1/20,1153.8,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1152.0,9.6,GR - wholesale 6pk,40.0,9.6,384.0
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,12/22/20,1080.0,Hardcoded,1080.0,12.0,GR - wholesale 6pk,30.0,12.0,360.0
Exhale,Tyler,Existing,0.0,0.0,Delivered,12/22/20,432.54,Hardcoded,432.0,12.0,GR - wholesale 6pk,12.0,12.0,144.0
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,12/22/20,901.25,Hardcoded,900.0,12.0,GR - wholesale 6pk,30.0,12.0,360.0
Jenny's Dispensary North Las Vegas,Christy,Existing,0.0,0.0,Delivered,12/23/20,864.3,Hardcoded,864.0,9.6,GR - wholesale 6pk,30.0,9.6,288.0
The Dispensary Henderson,Tyler,Existing,0.0,0.0,Delivered,12/23/20,765.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",765.0,9.0,GR - wholesale 6pk,18.0,9.0,162.0
Apothecarium,Tyler,Exisiting,0.0,0.0,Delivered,12/30/20,600.0,Hardcoded,600.0,12.0,GR - wholesale 6pk,10.0,12.0,120.0
Jardin,Tyler,New,0.0,0.0,Delivered,12/30/20,3240.0,Hardcoded,3240.0,9.0,GR - wholesale 6pk,120.0,9.0,1080.0
Essence Durango,Christy,Existing,0.0,0.0,Delivered,1/4/21,1188.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1188.0,9.0,GR - wholesale 6pk,48.0,9.0,432.0
Essence Henderson,Tyler,Existing,0.0,0.0,Delivered,1/4/21,1539.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1539.0,9.0,GR - wholesale 6pk,36.0,9.0,324.0
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,1/4/21,1449.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1449.0,9.0,GR - wholesale 6pk,48.0,9.0,432.0
Essence Strip,Tyler,Existing,0.0,0.0,Delivered,1/4/21,648.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",648.0,9.0,GR - wholesale 6pk,24.0,9.0,216.0
Essence Tropicana,Tyler,Existing,0.0,0.0,Delivered,1/4/21,918.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",918.0,9.0,GR - wholesale 6pk,24.0,9.0,216.0
NuWu (Elko),Tyler,Existing,0.0,0.0,Delivered,1/5/21,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - wholesale 6pk,20.0,12.0,240.0
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,1/5/21,936.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",936.0,9.0,GR - wholesale 6pk,24.0,9.0,216.0
Rise Spanish Springs,Tyler,Existing,0.0,0.0,Delivered,1/5/21,1008.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1008.0,9.0,GR - wholesale 6pk,36.0,9.0,324.0
MedMen Spring Valley,Christy,Existing,0.0,0.0,Delivered,1/12/21,1728.0,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1728.0,9.6,GR - wholesale 6pk,60.0,9.6,576.0
Jenny's Dispensary North Las Vegas,Christy,Existing,0.0,0.0,Delivered,1/13/21,720.0,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",720.0,9.6,GR - wholesale 6pk,10.0,9.6,96.0
Essence Henderson,Tyler,Exisiting,0.0,0.0,Delivered,1/14/21,606.7,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",606.7,9.192424242424243,GR - wholesale 6pk,24.0,9.0,216.0
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,1/14/21,435.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",435.0,9.0625,GR - wholesale 6pk,12.0,9.0,108.0
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,1/15/21,1561.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1560.0,12.0,GR - wholesale 6pk,40.0,12.0,480.0
Apothecarium,0.0,Existing,0.0,0.0,Delivered,1/20/21,1681.4,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1680.0,12.0,GR - wholesale 6pk,40.0,12.0,480.0
The Dispensary Henderson,0.0,Existing,0.0,0.0,Delivered,1/20/21,1800.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1800.0,9.0,GR - wholesale 6pk,66.0,9.0,594.0
Essence Durango,0.0,Existing,0.0,0.0,Delivered,2/2/21,1440.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1440.0,9.0,GR - wholesale 6pk,70.0,9.0,630.0
Essence Henderson,0.0,Existing,0.0,0.0,Delivered,2/2/21,1755.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1755.0,9.0,GR - wholesale 6pk,70.0,9.0,630.0
Essence Rainbow,0.0,Existing,0.0,0.0,Delivered,2/2/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",540.0,9.0,GR - wholesale 6pk,15.0,9.0,135.0
Essence Tropicana,0.0,Existing,0.0,0.0,Delivered,2/2/21,855.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",855.0,9.0,GR - wholesale 6pk,30.0,9.0,270.0
Apothecarium,0.0,Existing,0.0,0.0,Delivered,2/3/21,2160.0,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2160.0,12.0,GR - wholesale 6pk,40.0,12.0,480.0
Jenny's Dispensary North Las Vegas,0.0,Existing,0.0,0.0,Delivered,2/3/21,1488.0,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1488.0,9.6,GR - wholesale 6pk,60.0,9.6,576.0
Rise Carson City,0.0,Existing,0.0,0.0,Delivered,2/3/21,1170.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1170.0,9.0,GR - wholesale 6pk,30.0,9.0,270.0
Rise Spanish Springs,0.0,Existing,0.0,0.0,Delivered,2/3/21,765.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",765.0,9.0,GR - wholesale 6pk,25.0,9.0,225.0
Thrive North Las Vegas,0.0,Existing,0.0,0.0,Delivered,2/5/21,1332.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1332.0,9.0,GR - wholesale 6pk,60.0,9.0,540.0
Silver Sage Wellness,0.0,Existing,2/2/21,0.0,Delivered,2/8/21,216.0,Hardcoded,216.0,9.0,GR - wholesale 6pk,8.0,9.0,72.0
The Source Henderson,0.0,Existing,0.0,0.0,Delivered,2/8/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
The Source Rainbow,0.0,Existing,0.0,0.0,Delivered,2/8/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Thrive Reno,0.0,Existing,0.0,0.0,Delivered,2/8/21,1296.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1296.0,9.0,GR - wholesale 6pk,60.0,9.0,540.0
Thrive West Sahara,0.0,Existing,0.0,0.0,Delivered,2/8/21,1332.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1332.0,9.0,GR - wholesale 6pk,60.0,9.0,540.0
Apothecary Shoppe,0.0,Existing,0.0,0.0,Delivered,2/16/21,1296.04,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1296.0,9.0,GR - wholesale 6pk,48.0,9.0,432.0
Mynt Downtown,0.0,Existing,0.0,0.0,Delivered,2/16/21,1080.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1080.0,9.0,GR - wholesale 6pk,16.0,9.0,144.0
Mynt North,0.0,Existing,0.0,0.0,Delivered,2/16/21,450.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",450.0,9.0,GR - wholesale 6pk,8.0,9.0,72.0
The Dispensary Henderson,0.0,Existing,0.0,0.0,Delivered,2/16/21,900.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",900.0,9.0,GR - wholesale 6pk,44.0,9.0,396.0
The Dispensary Las Vegas,0.0,Existing,0.0,0.0,Delivered,2/16/21,900.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",900.0,9.0,GR - wholesale 6pk,40.0,9.0,360.0
The Dispensary Reno,0.0,Existing,0.0,0.0,Delivered,2/16/21,900.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",900.0,9.0,GR - wholesale 6pk,40.0,9.0,360.0
Apothecarium,0.0,Existing,0.0,0.0,Delivered,2/17/21,1261.5,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1260.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Nuwu,0.0,Existing,2/18/21,0.0,Delivered,2/19/21,768.0,"{'N': '8', 'R': '0.01', 'V': '0.01'}",768.0,8.0,GR - wholesale 6pk,32.0,8.0,256.0
The Source Henderson,0.0,Existing,0.0,0.0,Delivered,2/19/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
The Source Rainbow,0.0,Existing,0.0,0.0,Delivered,2/19/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Las Vegas ReLeaf,0.0,New,2/17/21,0.0, Delivered ,2/22/21,2161.2,"{'N': '9', 'R': '0.01', 'V': '0.01'}",2160.0,9.0,GR - wholesale 6pk,80.0,9.0,720.0
Essence Henderson,0.0,Existing,2/17/21,0.0, Delivered ,2/23/21,1098.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1098.0,9.0,GR - wholesale 6pk,12.0,9.0,108.0
Rise Carson City,0.0,Existing,2/17/21,0.0, Delivered ,2/24/21,1350.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",1350.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Rise Spanish Springs,0.0,Existing,2/17/21,0.0, Delivered ,2/24/21,675.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",675.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Apothecarium,0.0,Existing,2/26/21,0.0, Delivered ,3/2/21,1620.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1620.0,9.0,GR - wholesale 6pk,60.0,9.0,540.0
The Dispensary Las Vegas,0.0,Existing,3/1/21,0.0, Delivered ,3/3/21,302.4,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
Mynt North,0.0,Existing,3/1/21,0.0, Delivered ,3/4/21,303.06,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
The Dispensary Reno,0.0,Existing,3/1/21,0.0, Delivered ,3/4/21,302.4,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
The Source Henderson,0.0,Existing,3/1/21,0.0,Delivered,3/4/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
The Source Rainbow,0.0,Existing,3/1/21,0.0,Delivered,3/4/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Apothecarium,0.0,Existing,3/3/21,0.0, Delivered ,3/5/21,2700.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",2700.0,9.0,GR - wholesale 6pk,100.0,9.0,900.0
Essence Rainbow,0.0,Existing,3/2/21,0.0, Delivered ,3/5/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,GR - wholesale 6pk,45.0,9.0,405.0
Essence Henderson,0.0,Existing,3/2/21,0.0, Delivered ,3/8/21,1053.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1053.0,9.0,GR - wholesale 6pk,85.0,9.0,765.0
Essence Durango,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,GR - wholesale 6pk,25.0,9.0,225.0
Essence Tropicana,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,918.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",918.0,9.0,GR - wholesale 6pk,35.0,9.0,315.0
Rise Carson City,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,1260.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1260.0,9.0,GR - wholesale 6pk,45.0,9.0,405.0
Rise Spanish Springs,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,513.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",513.0,9.0,GR - wholesale 6pk,25.0,9.0,225.0
Thrive North Las Vegas,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,792.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",792.0,9.0,GR - wholesale 6pk,40.0,9.0,360.0
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,GR - wholesale 6pk,12.0,9.0,108.0
The Dispensary Henderson,0.0, Existing ,3/9/21,18534.0, Delivered ,3/12/21,1080.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1080.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
The Source Henderson,0.0,Existing,3/10/21,18635.0,Delivered,3/18/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
The Source Rainbow,0.0,Existing,3/10/21,18631.0,Delivered,3/18/21,540.0,"{'N': '9', 'R': '0.01', 'V': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Thrive Reno,0.0, Existing ,3/17/21,18716.0, Delivered ,3/24/21,1044.0,"{'N': '9', 'X': '0.01', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1044.0,9.0,GR - wholesale 6pk,28.0,9.0,252.0
Apothecary Shoppe,0.0, Existing ,3/22/21,18729.0, Delivered ,3/26/21,1296.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1296.0,9.0,GR - wholesale 6pk,48.0,9.0,432.0
Pisos,0.0, Existing ,3/22/21,18731.0, Delivered ,3/26/21,744.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",744.0,15.5,GR - wholesale 6pk,16.0,9.0,144.0
Thrive North Las Vegas,0.0, Extisting ,3/17/21,18690.0, Delivered ,3/26/21,582.0,"{'N': '9', 'X': '0.01', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",582.0,9.09375,GR - wholesale 6pk,32.0,9.0,288.0
Essence Durango,0.0, Existing ,3/18/21,18620.0, Delivered ,3/29/21,1350.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1350.0,9.0,GR - wholesale 6pk,25.0,9.0,225.0
Essence Henderson,0.0, Existing ,3/18/21,18622.0, Delivered ,3/29/21,1170.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1170.0,9.0,GR - wholesale 6pk,30.0,9.0,270.0
Essence Rainbow,0.0, Existing ,3/18/21,18621.0, Delivered ,3/29/21,816.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",816.0,9.066666666666666,GR - wholesale 6pk,20.0,9.0,180.0
Essence Tropicana,0.0, Existing ,3/18/21,18624.0, Delivered ,3/29/21,882.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",882.0,9.0,GR - wholesale 6pk,15.0,9.0,135.0
Jardin,0.0,Existing,3/23/21,18615.0, Delivered ,3/29/21,666.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",666.0,5.123076923076923,GR - wholesale 6pk,60.0,9.0,540.0
Mynt Downtown,0.0, Existing ,3/19/21,18735.0, Delivered ,3/29/21,630.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",630.0,9.0,GR - wholesale 6pk,10.0,9.0,90.0
Mynt Downtown,0.0, Existing ,3/19/21,18735.0, Delivered ,3/29/21,302.4,"{'N': '6.3', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
Mynt North,0.0, Existing ,3/19/21,18734.0, Delivered ,3/29/21,302.4,"{'N': '6.3', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
Apothecarium,0.0, Existing ,3/19/21,18645.0, Delivered ,3/30/21,1512.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1512.0,9.0,GR - wholesale 6pk,32.0,9.0,288.0
The Dispensary Henderson,0.0, Existing ,3/19/21,18732.0, Delivered ,3/30/21,270.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",270.0,9.0,GR - wholesale 6pk,30.0,9.0,270.0
The Dispensary Las Vegas,0.0, Existing ,3/19/21,18733.0, Delivered ,3/30/21,945.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",945.0,9.0,GR - wholesale 6pk,25.0,9.0,225.0
The Dispensary Reno,0.0, Existing ,3/19/21,18736.0, Delivered ,3/30/21,1080.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1080.0,9.0,GR - wholesale 6pk,40.0,9.0,360.0
The Dispensary Reno,0.0, Existing ,3/19/21,18736.0, Delivered ,3/30/21,302.4,"{'N': '6.3', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",302.4,6.3,GR - wholesale 6pk,16.0,6.3,100.8
The Source Henderson,0.0, Existing ,3/24/21,18742.0, Delivered ,3/30/21,1094.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1094.0,12.155555555555555,GR - wholesale 6pk,30.0,9.0,270.0
The Source Rainbow,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,824.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",824.0,13.733333333333333,GR - wholesale 6pk,20.0,9.0,180.0
The Source Reno,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,682.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",682.0,11.366666666666667,GR - wholesale 6pk,20.0,9.0,180.0
Inyo,0.0,Existing,3/26/21,18730.0, Delivered ,3/31/21,540.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",540.0,9.0,GR - wholesale 6pk,20.0,9.0,180.0
Las Vegas ReLeaf,0.0,Existing,3/23/21,18613.0, Delivered ,3/31/21,1080.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1080.0,9.0,GR - wholesale 6pk,40.0,9.0,360.0
NuWu,0.0, Existing ,3/23/21,18744.0, Delivered ,3/31/21,1296.0,"{'N': '8', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1296.0,9.0,GR - wholesale 6pk,48.0,8.0,384.0
NuWu North,0.0, Existing ,3/23/21,18743.0, Delivered ,3/31/21,576.0,"{'N': '8', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",576.0,8.0,GR - wholesale 6pk,24.0,8.0,192.0
Thrive West Sahara,0.0, Existing ,3/22/21,18616.0, Delivered ,3/31/21,864.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",864.0,9.0,GR - wholesale 6pk,24.0,9.0,216.0
Apothecarium,Team,New,0.0,0.0,Delivered,7/20/20,2019.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,LL - promo - 6pk,56.0,0.01,0.56
Essence Durango,Team,New,0.0,0.0,Delivered,7/21/20,1298.04,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,LL - promo - 6pk,36.0,0.01,0.36
Essence Henderson,Team,New,0.0,0.0,Delivered,7/21/20,2019.48,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,LL - promo - 6pk,56.0,0.01,0.56
